42,10250,17078500,533703.0,0,0,0,1,0,1
43,10500,17078750,533710.0,0,0,0,1,0,1
44,10750,17079000,533718.0,0,0,0,1,0,1
45,11000,17079250,533726.0,0,0,0,1,0,1
46,11250,17079500,533734.0,0,0,0,1,0,1
47,11500,17079750,533742.0,0,0,0,1,0,1
48,11750,17080000,533750.0,1,1,1,0,0,1
49,12000,17080250,533757.0,1,1,1,0,0,1
50,12250,17080500,533765.0,1,1,1,0,0,1
51,12500,17080750,533773.0,1,1,1,0,0,1
52,12750,17081000,533781.0,1,1,1,0,0,1
53,13000,17081250,533789.0,1,1,1,0,0,1
54,13250,17081500,533796.0,1,1,1,0,0,1
55,13500,17081750,533804.0,1,1,1,0,0,1
56,13750,17082000,533812.0,1,1,1,0,0,1
57,14000,17082250,533820.0,1,1,1,0,0,1
58,14250,17082500,533828.0,1,1,1,0,0,1
59,14500,17082750,533835.0,1,1,1,0,0,1
60,14750,17083000,533843.0,1,1,1,0,0,1
61,15000,17083250,533851.0,1,1,1,0,0,1
62,15250,17083500,533859.0,1,1,1,0,0,1
63,15500,17083750,533867.0,1,1,1,0,0,1
64,15750,17084000,533875.0,1,1,1,0,0,1
65,16000,17084250,533882.0,1,1,1,0,0,1
66,16250,17084500,533890.0,1,1,1,0,0,1
67,16500,17084750,533898.0,1,1,1,0,0,1
68,16750,17085000,533906.0,1,1,1,0,0,1
69,17000,17085250,533914.0,1,1,1,0,0,1
70,17250,17085500,533921.0,1,1,1,0,0,1
71,17500,17085750,533929.0,1,1,1,0,0,1
72,17750,17086000,533937.0,1,1,1,0,0,1
85,21000,17089250,534039.0,1,1,1,0,0,1
86,21250,17089500,534046.0,1,1,1,0,0,1
87,21500,17089750,534054.0,1,1,1,0,0,1
88,21750,17090000,534062.0,0,1,1,0,0,1
89,22000,17090250,534070.0,0,1,1,0,0,1
90,22250,17090500,534078.0,0,1,1,0,0,1
91,22500,17090750,534085.0,0,1,1,0,0,1
125,31000,17099250,534351.0,0,1,1,0,0,1
126,31250,17099500,534359.0,0,1,1,0,0,1
127,31500,17099750,534367.0,0,1,1,0,0,1
128,31750,17100000,534375.0,1,0,1,0,0,1
129,32000,17100250,534382.0,1,0,1,0,0,1
130,32250,17100500,534390.0,1,0,1,0,0,1
131,32500,17100750,534398.0,1,0,1,0,0,1
165,41000,17109250,534664.0,1,0,1,0,0,1
166,41250,17109500,534671.0,1,0,1,0,0,1
167,41500,17109750,534679.0,1,0,1,0,0,1
168,41750,17110000,534687.0,0,0,1,0,0,1
169,42000,17110250,534695.0,0,0,1,0,0,1
170,42250,17110500,534703.0,0,0,1,0,0,1
171,42500,17110750,534710.0,0,0,1,0,0,1
204,50750,17119000,534968.0,0,0,1,0,0,1
205,51000,17119250,534976.0,0,0,1,0,0,1
206,51250,17119500,534984.0,0,0,1,0,0,1
207,51500,17119750,534992.0,0,0,1,0,0,1
208,51750,17120000,535000.0,1,1,0,0,0,1
209,52000,17120250,535007.0,1,1,0,0,0,1
210,52250,17120500,535015.0,1,1,0,0,0,1
211,52500,17120750,535023.0,1,1,0,0,0,1
245,61000,17129250,535289.0,1,1,0,0,0,1
246,61250,17129500,535296.0,1,1,0,0,0,1
247,61500,17129750,535304.0,1,1,0,0,0,1
248,61750,17130000,535312.0,0,1,0,0,0,1
249,62000,17130250,535320.0,0,1,0,0,0,1
250,62250,17130500,535328.0,0,1,0,0,0,1
251,62500,17130750,535335.0,0,1,0,0,0,1
285,71000,17139250,535601.0,0,1,0,0,0,1
286,71250,17139500,535609.0,0,1,0,0,0,1
287,71500,17139750,535617.0,0,1,0,0,0,1
288,71750,17140000,535625.0,1,0,0,0,0,1
289,72000,17140250,535632.0,1,0,0,0,0,1
290,72250,17140500,535640.0,1,0,0,0,0,1
291,72500,17140750,535648.0,1,0,0,0,0,1
325,81000,17149250,535914.0,1,0,0,0,0,1
326,81250,17149500,535921.0,1,0,0,0,0,1
327,81500,17149750,535929.0,1,0,0,0,0,1
328,81750,17150000,535937.0,0,0,0,0,0,1
329,82000,17150250,535945.0,0,0,0,0,0,1
330,82250,17150500,535953.0,0,0,0,0,0,1
331,82500,17150750,535960.0,0,0,0,0,0,1
347,86500,17154750,536085.0,0,0,0,0,0,1
348,86750,17155000,536093.0,0,0,0,0,0,1
349,87000,17155250,536101.0,0,0,0,0,0,1
350,87250,17155500,536109.0,0,0,0,0,0,1
351,87500,17155750,536117.0,0,0,0,0,0,1
352,87750,17156000,536125.0,0,0,0,0,0,1
353,88000,17156250,536132.0,0,0,0,0,0,1
354,88250,17156500,536140.0,0,0,0,0,0,1
355,88500,17156750,536148.0,0,0,0,0,0,1
356,88750,17157000,536156.0,0,0,0,0,0,1
357,89000,17157250,536164.0,0,0,0,0,0,1
358,89250,17157500,536171.0,0,0,0,0,0,1
359,89500,17157750,536179.0,0,0,0,0,0,1
360,89750,17158000,536187.0,0,0,0,0,0,1
361,90000,17158250,536195.0,0,0,0,0,0,1
362,90250,17158500,536203.0,0,0,0,0,0,1
363,90500,17158750,536210.0,0,0,0,0,0,1
364,90750,17159000,536218.0,0,0,0,0,0,1
365,91000,17159250,536226.0,0,0,0,0,0,1
366,91250,17159500,536234.0,0,0,0,0,0,1
367,91500,17159750,536242.0,0,0,0,0,0,1
368,91750,17160000,536250.0,1,1,1,1,1,0
369,92000,17160250,536257.0,1,1,1,1,1,0
370,92250,17160500,536265.0,1,1,1,1,1,0
371,92500,17160750,536273.0,1,1,1,1,1,0
372,92750,17161000,536281.0,1,1,1,1,1,0
373,93000,17161250,536289.0,1,1,1,1,1,0
374,93250,17161500,536296.0,1,1,1,1,1,0
375,93500,17161750,536304.0,1,1,1,1,1,0
376,93750,17162000,536312.0,1,1,1,1,1,0
377,94000,17162250,536320.0,1,1,1,1,1,0
378,94250,17162500,536328.0,1,1,1,1,1,0
379,94500,17162750,536335.0,1,1,1,1,1,0
380,94750,17163000,536343.0,1,1,1,1,1,0
381,95000,17163250,536351.0,1,1,1,1,1,0
382,95250,17163500,536359.0,1,1,1,1,1,0
383,95500,17163750,536367.0,1,1,1,1,1,0
384,95750,17164000,536375.0,1,1,1,1,1,0
385,96000,17164250,536382.0,1,1,1,1,1,0
386,96250,17164500,536390.0,1,1,1,1,1,0
387,96500,17164750,536398.0,1,1,1,1,1,0
388,96750,17165000,536406.0,1,1,1,1,1,0
405,101000,17169250,536539.0,1,1,1,1,1,0
406,101250,17169500,536546.0,1,1,1,1,1,0
407,101500,17169750,536554.0,1,1,1,1,1,0
408,101750,17170000,536562.0,0,1,1,1,1,0
409,102000,17170250,536570.0,0,1,1,1,1,0
410,102250,17170500,536578.0,0,1,1,1,1,0
411,102500,17170750,536585.0,0,1,1,1,1,0
445,111000,17179250,536851.0,0,1,1,1,1,0
446,111250,17179500,536859.0,0,1,1,1,1,0
447,111500,17179750,536867.0,0,1,1,1,1,0
448,111750,17180000,536875.0,1,0,1,1,1,0
449,112000,17180250,536882.0,1,0,1,1,1,0
450,112250,17180500,536890.0,1,0,1,1,1,0
451,112500,17180750,536898.0,1,0,1,1,1,0
485,121000,17189250,537164.0,1,0,1,1,1,0
486,121250,17189500,537171.0,1,0,1,1,1,0
487,121500,17189750,537179.0,1,0,1,1,1,0
488,121750,17190000,537187.0,0,0,1,1,1,0
489,122000,17190250,537195.0,0,0,1,1,1,0
490,122250,17190500,537203.0,0,0,1,1,1,0
491,122500,17190750,537210.0,0,0,1,1,1,0
524,130750,17199000,537468.0,0,0,1,1,1,0
525,131000,17199250,537476.0,0,0,1,1,1,0
526,131250,17199500,537484.0,0,0,1,1,1,0
527,131500,17199750,537492.0,0,0,1,1,1,0
528,131750,17200000,537500.0,1,1,0,1,1,0
529,132000,17200250,537507.0,1,1,0,1,1,0
530,132250,17200500,537515.0,1,1,0,1,1,0
531,132500,17200750,537523.0,1,1,0,1,1,0
565,141000,17209250,537789.0,1,1,0,1,1,0
566,141250,17209500,537796.0,1,1,0,1,1,0
567,141500,17209750,537804.0,1,1,0,1,1,0
568,141750,17210000,537812.0,0,1,0,1,1,0
569,142000,17210250,537820.0,0,1,0,1,1,0
570,142250,17210500,537828.0,0,1,0,1,1,0
571,142500,17210750,537835.0,0,1,0,1,1,0
605,151000,17219250,538101.0,0,1,0,1,1,0
606,151250,17219500,538109.0,0,1,0,1,1,0
607,151500,17219750,538117.0,0,1,0,1,1,0
608,151750,17220000,538125.0,1,0,0,1,1,0
609,152000,17220250,538132.0,1,0,0,1,1,0
610,152250,17220500,538140.0,1,0,0,1,1,0
611,152500,17220750,538148.0,1,0,0,1,1,0
645,161000,17229250,538414.0,1,0,0,1,1,0
646,161250,17229500,538421.0,1,0,0,1,1,0
647,161500,17229750,538429.0,1,0,0,1,1,0
648,161750,17230000,538437.0,0,0,0,1,1,0
649,162000,17230250,538445.0,0,0,0,1,1,0
650,162250,17230500,538453.0,0,0,0,1,1,0
651,162500,17230750,538460.0,0,0,0,1,1,0
683,170500,17238750,538710.0,0,0,0,1,1,0
684,170750,17239000,538718.0,0,0,0,1,1,0
685,171000,17239250,538726.0,0,0,0,1,1,0
686,171250,17239500,538734.0,0,0,0,1,1,0
687,171500,17239750,538742.0,0,0,0,1,1,0
688,171750,17240000,538750.0,1,1,1,0,1,0
689,172000,17240250,538757.0,1,1,1,0,1,0
690,172250,17240500,538765.0,1,1,1,0,1,0
691,172500,17240750,538773.0,1,1,1,0,1,0
725,181000,17249250,539039.0,1,1,1,0,1,0
726,181250,17249500,539046.0,1,1,1,0,1,0
727,181500,17249750,539054.0,1,1,1,0,1,0
728,181750,17250000,539062.0,0,1,1,0,1,0
729,182000,17250250,539070.0,0,1,1,0,1,0
730,182250,17250500,539078.0,0,1,1,0,1,0
731,182500,17250750,539085.0,0,1,1,0,1,0
765,191000,17259250,539351.0,0,1,1,0,1,0
766,191250,17259500,539359.0,0,1,1,0,1,0
767,191500,17259750,539367.0,0,1,1,0,1,0
768,191750,17260000,539375.0,1,0,1,0,1,0
769,192000,17260250,539382.0,1,0,1,0,1,0
770,192250,17260500,539390.0,1,0,1,0,1,0
771,192500,17260750,539398.0,1,0,1,0,1,0
805,201000,17269250,539664.0,1,0,1,0,1,0
806,201250,17269500,539671.0,1,0,1,0,1,0
807,201500,17269750,539679.0,1,0,1,0,1,0
808,201750,17270000,539687.0,0,0,1,0,1,0
809,202000,17270250,539695.0,0,0,1,0,1,0
810,202250,17270500,539703.0,0,0,1,0,1,0
811,202500,17270750,539710.0,0,0,1,0,1,0
844,210750,17279000,539968.0,0,0,1,0,1,0
845,211000,17279250,539976.0,0,0,1,0,1,0
846,211250,17279500,539984.0,0,0,1,0,1,0
847,211500,17279750,539992.0,0,0,1,0,1,0
848,211750,17280000,540000.0,1,1,0,0,1,0
849,212000,17280250,540007.0,1,1,0,0,1,0
850,212250,17280500,540015.0,1,1,0,0,1,0
851,212500,17280750,540023.0,1,1,0,0,1,0
885,221000,17289250,540289.0,1,1,0,0,1,0
886,221250,17289500,540296.0,1,1,0,0,1,0
887,221500,17289750,540304.0,1,1,0,0,1,0
888,221750,17290000,540312.0,0,1,0,0,1,0
889,222000,17290250,540320.0,0,1,0,0,1,0
890,222250,17290500,540328.0,0,1,0,0,1,0
891,222500,17290750,540335.0,0,1,0,0,1,0
925,231000,17299250,540601.0,0,1,0,0,1,0
926,231250,17299500,540609.0,0,1,0,0,1,0
927,231500,17299750,540617.0,0,1,0,0,1,0
928,231750,17300000,540625.0,1,0,0,0,1,0
929,232000,17300250,540632.0,1,0,0,0,1,0
930,232250,17300500,540640.0,1,0,0,0,1,0
931,232500,17300750,540648.0,1,0,0,0,1,0
965,241000,17309250,540914.0,1,0,0,0,1,0
966,241250,17309500,540921.0,1,0,0,0,1,0
967,241500,17309750,540929.0,1,0,0,0,1,0
968,241750,17310000,540937.0,0,0,0,0,1,0
969,242000,17310250,540945.0,0,0,0,0,1,0
970,242250,17310500,540953.0,0,0,0,0,1,0
971,242500,17310750,540960.0,0,0,0,0,1,0
1002,250250,17318500,541203.0,0,0,0,0,1,0
1003,250500,17318750,541210.0,0,0,0,0,1,0
1004,250750,17319000,541218.0,0,0,0,0,1,0
1005,251000,17319250,541226.0,0,0,0,0,1,0
1006,251250,17319500,541234.0,0,0,0,0,1,0
1007,251500,17319750,541242.0,0,0,0,0,1,0
1008,251750,17320000,541250.0,1,1,1,1,1,0
1009,252000,17320250,541257.0,1,1,1,1,1,0
1010,252250,17320500,541265.0,1,1,1,1,1,0
1011,252500,17320750,541273.0,1,1,1,1,1,0
1012,252750,17321000,541281.0,1,1,1,1,1,0
1013,253000,17321250,541289.0,1,1,1,1,1,0
1045,261000,17329250,541539.0,1,1,1,1,1,0
1046,261250,17329500,541546.0,1,1,1,1,1,0
1047,261500,17329750,541554.0,1,1,1,1,1,0
1048,261750,17330000,541562.0,0,1,1,1,1,0
1049,262000,17330250,541570.0,0,1,1,1,1,0
1050,262250,17330500,541578.0,0,1,1,1,1,0
1051,262500,17330750,541585.0,0,1,1,1,1,0
1085,271000,17339250,541851.0,0,1,1,1,1,0
1086,271250,17339500,541859.0,0,1,1,1,1,0
1087,271500,17339750,541867.0,0,1,1,1,1,0
1088,271750,17340000,541875.0,1,0,1,1,1,0
1089,272000,17340250,541882.0,1,0,1,1,1,0
1090,272250,17340500,541890.0,1,0,1,1,1,0
1091,272500,17340750,541898.0,1,0,1,1,1,0
1125,281000,17349250,542164.0,1,0,1,1,1,0
1126,281250,17349500,542171.0,1,0,1,1,1,0
1127,281500,17349750,542179.0,1,0,1,1,1,0
1128,281750,17350000,542187.0,0,0,1,1,1,0
1129,282000,17350250,542195.0,0,0,1,1,1,0
1130,282250,17350500,542203.0,0,0,1,1,1,0
1131,282500,17350750,542210.0,0,0,1,1,1,0
1164,290750,17359000,542468.0,0,0,1,1,1,0
1165,291000,17359250,542476.0,0,0,1,1,1,0
1166,291250,17359500,542484.0,0,0,1,1,1,0
1167,291500,17359750,542492.0,0,0,1,1,1,0
1168,291750,17360000,542500.0,1,1,0,1,1,0
1169,292000,17360250,542507.0,1,1,0,1,1,0
1170,292250,17360500,542515.0,1,1,0,1,1,0
1171,292500,17360750,542523.0,1,1,0,1,1,0
1205,301000,17369250,542789.0,1,1,0,1,1,0
1206,301250,17369500,542796.0,1,1,0,1,1,0
1207,301500,17369750,542804.0,1,1,0,1,1,0
1208,301750,17370000,542812.0,0,1,0,1,1,0
1209,302000,17370250,542820.0,0,1,0,1,1,0
1210,302250,17370500,542828.0,0,1,0,1,1,0
1211,302500,17370750,542835.0,0,1,0,1,1,0
